"site","block","plot","plant_code","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","nlvs_per_ind","wilmer_herb_total","alat","plot_richness","dif","divf","plant","final_div","pdiv","precip","temp","pres","finalf"
"mogi","3","5","1297","miquelianum",1,"ind","no",27.56,"final",6,0,23.55,19,18,"low","mogi_5_1297",1,0.25,1271,26,0,"low"
"mogi","3","5","1297","miquelianum",1,"ind","no",27.56,"final",6,0,23.55,19,18,"low","mogi_5_1297",1,0.25,1271,26,0,"low"
"mogi","3","5","1297","miquelianum",1,"ind","no",27.56,"final",6,0,23.55,19,18,"low","mogi_5_1297",1,0.25,1271,26,0,"low"
"mogi","3","5","2295","miquelianum",1,"ind","no",27.56,"final",8,0,23.55,19,18,"low","mogi_5_2295",1,0.25,1271,26,0,"low"
"mogi","3","5","2295","miquelianum",1,"ind","no",27.56,"final",8,3,23.55,19,18,"low","mogi_5_2295",1,0.25,1271,26,100,"low"
"mogi","3","5","1298","miquelianum",1,"ind","no",27.56,"final",5,0,23.55,19,18,"low","mogi_5_1298",1,0.25,1271,26,0,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,45,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,0,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,0,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,6,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","5","1297","miquelianum",1,"ind","no",27.56,"final",6,0,23.55,19,18,"low","mogi_5_1297",1,0.25,1271,26,0,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,5,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2295","miquelianum",1,"ind","no",27.56,"final",8,5,23.55,19,18,"low","mogi_5_2295",1,0.25,1271,26,100,"low"
"mogi","3","5","2295","miquelianum",1,"ind","no",27.56,"final",8,12,23.55,19,18,"low","mogi_5_2295",1,0.25,1271,26,100,"low"
"mogi","3","5","2242","miquelianum",1,"ind","no",27.56,"final",10,0,23.55,19,18,"low","mogi_5_2242",1,0.25,1271,26,0,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,5,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,4,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,18,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,16,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,2,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2290","miquelianum",1,"ind","no",27.56,"final",7,0,23.55,19,18,"low","mogi_5_2290",1,0.25,1271,26,0,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,4,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,6,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,0,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,0,"low"
"mogi","3","5","2295","miquelianum",1,"ind","no",27.56,"final",8,50,23.55,19,18,"low","mogi_5_2295",1,0.25,1271,26,100,"low"
"mogi","3","5","1283","miquelianum",1,"ind","no",27.56,"final",12,0,23.55,19,18,"low","mogi_5_1283",1,0.25,1271,26,0,"low"
"mogi","3","5","2290","miquelianum",1,"ind","no",27.56,"final",7,3,23.55,19,18,"low","mogi_5_2290",1,0.25,1271,26,100,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,9,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,100,"low"
"mogi","3","5","1283","miquelianum",1,"ind","no",27.56,"final",12,0,23.55,19,18,"low","mogi_5_1283",1,0.25,1271,26,0,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,3,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","5","2240","miquelianum",1,"ind","no",27.56,"final",15,0,23.55,19,18,"low","mogi_5_2240",1,0.25,1271,26,0,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,0,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,0,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,1,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,10,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","5","2242","miquelianum",1,"ind","no",27.56,"final",10,0,23.55,19,18,"low","mogi_5_2242",1,0.25,1271,26,0,"low"
"mogi","3","5","2290","miquelianum",1,"ind","no",27.56,"final",7,0,23.55,19,18,"low","mogi_5_2290",1,0.25,1271,26,0,"low"
"mogi","3","5","2255","miquelianum",1,"ind","no",27.56,"final",10,20,23.55,19,18,"low","mogi_5_2255",1,0.25,1271,26,100,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,4,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,2,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,0,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,10,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,3,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,1,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,1,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,55,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,0,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,3,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,100,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,20,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1252","arboreum",2,"clone","no",27.3,"final",5,1,23.55,24,22,"medium","mogi_6_1252",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1252","arboreum",2,"clone","no",27.3,"final",5,5,23.55,24,22,"medium","mogi_6_1252",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,1,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,1,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,6,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,0,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,0,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,20,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,0,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,2,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1252","arboreum",2,"clone","no",27.3,"final",5,1,23.55,24,22,"medium","mogi_6_1252",1,0.5,1271,26,100,"low"
"mogi","3","6","1252","arboreum",2,"clone","no",27.3,"final",5,4,23.55,24,22,"medium","mogi_6_1252",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,1,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,0,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,0,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,25,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,100,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,5,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,0,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,0,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,0,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,0,"low"
"mogi","3","6","1205","arboreum",2,"clone","no",27.3,"final",10,0,23.55,24,22,"medium","mogi_6_1205",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,16,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,2,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,18,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,0,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,3,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,2,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,14,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1252","arboreum",2,"clone","no",27.3,"final",5,0,23.55,24,22,"medium","mogi_6_1252",1,0.5,1271,26,0,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,5,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,1,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,100,"low"
"mogi","3","6","1209","arboreum",2,"clone","no",27.3,"final",12,0,23.55,24,22,"medium","mogi_6_1209",1,0.5,1271,26,0,"low"
"mogi","3","6","1279","arboreum",2,"clone","no",27.3,"final",13,0,23.55,24,22,"medium","mogi_6_1279",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,18,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,100,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","6","1263","arboreum",2,"clone","no",27.3,"final",15,0,23.55,24,22,"medium","mogi_6_1263",1,0.5,1271,26,0,"low"
"mogi","3","7","1274","crassinervium",1,"clone","no",23.4,"final",3,0,23.55,13,12,"low","mogi_7_1274",1,0.25,1271,26,0,"low"
"mogi","3","7","1274","crassinervium",1,"clone","no",23.4,"final",3,10,23.55,13,12,"low","mogi_7_1274",1,0.25,1271,26,100,"low"
"mogi","3","7","1274","crassinervium",1,"clone","no",23.4,"final",3,45,23.55,13,12,"low","mogi_7_1274",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,0,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,0,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,0,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,0,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,0,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,0,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,4,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,0,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,0,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,8,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,6,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,100,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,45,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,3,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,0,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,0,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,0,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,0,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,1,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,60,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,75,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,65,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,70,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,1,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,2,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,2,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,75,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,0,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,0,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,7,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,100,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,1,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,14,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,3,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,0,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,0,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,4,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,8,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,0,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,0,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,75,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,30,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,0,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,0,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,50,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,45,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,74,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,25,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,2,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,0,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,0,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,6,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1039","arboreum",1,"ind","no",15.6,"final",8,1,23.55,8,7,"low","mogi_8_1039",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,1,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,8,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,4,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,27,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,1,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,60,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,3,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1049","arboreum",1,"ind","no",15.6,"final",16,55,23.55,8,7,"low","mogi_8_1049",1,0.25,1271,26,100,"low"
"mogi","3","8","1395","arboreum",1,"ind","no",15.6,"final",18,2,23.55,8,7,"low","mogi_8_1395",1,0.25,1271,26,100,"low"
"mogi","3","8","1400","arboreum",1,"ind","no",15.6,"final",8,18,23.55,8,7,"low","mogi_8_1400",1,0.25,1271,26,100,"low"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,0,"high"
"mogi","3","9","1202","crassinervium",4,"clone","no",23.66,"final",6,0,23.55,25,21,"high","mogi_9_1202",3,1,1271,26,0,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,0,"high"
"mogi","3","9","1202","crassinervium",4,"clone","no",23.66,"final",6,25,23.55,25,21,"high","mogi_9_1202",3,1,1271,26,100,"high"
"mogi","3","9","1207","miquelianum",4,"clone","no",23.66,"final",4,17,23.55,25,21,"high","mogi_9_1207",3,1,1271,26,100,"high"
"mogi","3","9","1258","miquelianum",4,"clone","no",23.66,"final",1,1,23.55,25,21,"high","mogi_9_1258",3,1,1271,26,100,"high"
"mogi","3","9","1207","miquelianum",4,"clone","no",23.66,"final",4,3,23.55,25,21,"high","mogi_9_1207",3,1,1271,26,100,"high"
"mogi","3","9","1202","crassinervium",4,"clone","no",23.66,"final",6,5,23.55,25,21,"high","mogi_9_1202",3,1,1271,26,100,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,1,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,100,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,0,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,50,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,100,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,0,"high"
"mogi","3","9","1207","miquelianum",4,"clone","no",23.66,"final",4,20,23.55,25,21,"high","mogi_9_1207",3,1,1271,26,100,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,50,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,100,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,40,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,100,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,50,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,100,"high"
"mogi","3","9","1202","crassinervium",4,"clone","no",23.66,"final",6,30,23.55,25,21,"high","mogi_9_1202",3,1,1271,26,100,"high"
"mogi","3","9","1202","crassinervium",4,"clone","no",23.66,"final",6,14,23.55,25,21,"high","mogi_9_1202",3,1,1271,26,100,"high"
"mogi","3","9","1202","crassinervium",4,"clone","no",23.66,"final",6,23,23.55,25,21,"high","mogi_9_1202",3,1,1271,26,100,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,40,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,100,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,0,"high"
"mogi","3","9","1207","miquelianum",4,"clone","no",23.66,"final",4,8,23.55,25,21,"high","mogi_9_1207",3,1,1271,26,100,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,2,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,100,"high"
"mogi","3","9","2287","richardifolium",4,"clone","no",23.66,"final",5,25,23.55,25,21,"high","mogi_9_2287",3,1,1271,26,100,"high"
"mogi","3","9","2287","richardifolium",4,"clone","no",23.66,"final",5,18,23.55,25,21,"high","mogi_9_2287",3,1,1271,26,100,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,0,"high"
"mogi","3","9","2287","richardifolium",4,"clone","no",23.66,"final",5,10,23.55,25,21,"high","mogi_9_2287",3,1,1271,26,100,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,0,"high"
"mogi","3","9","2287","richardifolium",4,"clone","no",23.66,"final",5,8,23.55,25,21,"high","mogi_9_2287",3,1,1271,26,100,"high"
"mogi","3","9","1257","miquelianum",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1257",3,1,1271,26,0,"high"
"mogi","3","9","1201","crassinervium",4,"clone","no",23.66,"final",10,0,23.55,25,21,"high","mogi_9_1201",3,1,1271,26,0,"high"
